Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T13:00+02:00;2025-05-30T14:00+02:00;2025-05-30;13:00;14:00;1;27
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T14:00+02:00;2025-05-30T15:00+02:00;2025-05-30;14:00;15:00;1;35
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T15:00+02:00;2025-05-30T16:00+02:00;2025-05-30;15:00;16:00;1;68
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T16:00+02:00;2025-05-30T17:00+02:00;2025-05-30;16:00;17:00;1;91
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T17:00+02:00;2025-05-30T18:00+02:00;2025-05-30;17:00;18:00;1;65
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T18:00+02:00;2025-05-30T19:00+02:00;2025-05-30;18:00;19:00;1;42
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T19:00+02:00;2025-05-30T20:00+02:00;2025-05-30;19:00;20:00;1;21
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T20:00+02:00;2025-05-30T21:00+02:00;2025-05-30;20:00;21:00;1;14
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T21:00+02:00;2025-05-30T22:00+02:00;2025-05-30;21:00;22:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T22:00+02:00;2025-05-30T23:00+02:00;2025-05-30;22:00;23:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-30T23:00+02:00;2025-05-31T00:00+02:00;2025-05-30;23:00;00:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T00:00+02:00;2025-05-31T01:00+02:00;2025-05-31;00:00;01:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T01:00+02:00;2025-05-31T02:00+02:00;2025-05-31;01:00;02:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T02:00+02:00;2025-05-31T03:00+02:00;2025-05-31;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T03:00+02:00;2025-05-31T04:00+02:00;2025-05-31;03:00;04:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T04:00+02:00;2025-05-31T05:00+02:00;2025-05-31;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T05:00+02:00;2025-05-31T06:00+02:00;2025-05-31;05:00;06:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T06:00+02:00;2025-05-31T07:00+02:00;2025-05-31;06:00;07:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T07:00+02:00;2025-05-31T08:00+02:00;2025-05-31;07:00;08:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T08:00+02:00;2025-05-31T09:00+02:00;2025-05-31;08:00;09:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T09:00+02:00;2025-05-31T10:00+02:00;2025-05-31;09:00;10:00;1;38
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T10:00+02:00;2025-05-31T11:00+02:00;2025-05-31;10:00;11:00;1;40
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T11:00+02:00;2025-05-31T12:00+02:00;2025-05-31;11:00;12:00;1;51
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T12:00+02:00;2025-05-31T13:00+02:00;2025-05-31;12:00;13:00;1;67
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T13:00+02:00;2025-05-31T14:00+02:00;2025-05-31;13:00;14:00;1;59
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T14:00+02:00;2025-05-31T15:00+02:00;2025-05-31;14:00;15:00;1;67
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T15:00+02:00;2025-05-31T16:00+02:00;2025-05-31;15:00;16:00;1;52
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T16:00+02:00;2025-05-31T17:00+02:00;2025-05-31;16:00;17:00;1;51
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T17:00+02:00;2025-05-31T18:00+02:00;2025-05-31;17:00;18:00;1;34
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T18:00+02:00;2025-05-31T19:00+02:00;2025-05-31;18:00;19:00;1;27
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T19:00+02:00;2025-05-31T20:00+02:00;2025-05-31;19:00;20:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T20:00+02:00;2025-05-31T21:00+02:00;2025-05-31;20:00;21:00;1;17
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T21:00+02:00;2025-05-31T22:00+02:00;2025-05-31;21:00;22:00;1;11
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T22:00+02:00;2025-05-31T23:00+02:00;2025-05-31;22:00;23:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-05-31T23:00+02:00;2025-06-01T00:00+02:00;2025-05-31;23:00;00:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T00:00+02:00;2025-06-01T01:00+02:00;2025-06-01;00:00;01:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T01:00+02:00;2025-06-01T02:00+02:00;2025-06-01;01:00;02:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T02:00+02:00;2025-06-01T03:00+02:00;2025-06-01;02:00;03:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T03:00+02:00;2025-06-01T04:00+02:00;2025-06-01;03:00;04:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T04:00+02:00;2025-06-01T05:00+02:00;2025-06-01;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T05:00+02:00;2025-06-01T06:00+02:00;2025-06-01;05:00;06:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T06:00+02:00;2025-06-01T07:00+02:00;2025-06-01;06:00;07:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T07:00+02:00;2025-06-01T08:00+02:00;2025-06-01;07:00;08:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T08:00+02:00;2025-06-01T09:00+02:00;2025-06-01;08:00;09:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T09:00+02:00;2025-06-01T10:00+02:00;2025-06-01;09:00;10:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T10:00+02:00;2025-06-01T11:00+02:00;2025-06-01;10:00;11:00;1;12
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T11:00+02:00;2025-06-01T12:00+02:00;2025-06-01;11:00;12:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T12:00+02:00;2025-06-01T13:00+02:00;2025-06-01;12:00;13:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T13:00+02:00;2025-06-01T14:00+02:00;2025-06-01;13:00;14:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T14:00+02:00;2025-06-01T15:00+02:00;2025-06-01;14:00;15:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T15:00+02:00;2025-06-01T16:00+02:00;2025-06-01;15:00;16:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T16:00+02:00;2025-06-01T17:00+02:00;2025-06-01;16:00;17:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T17:00+02:00;2025-06-01T18:00+02:00;2025-06-01;17:00;18:00;1;14
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T18:00+02:00;2025-06-01T19:00+02:00;2025-06-01;18:00;19:00;1;11
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T19:00+02:00;2025-06-01T20:00+02:00;2025-06-01;19:00;20:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T20:00+02:00;2025-06-01T21:00+02:00;2025-06-01;20:00;21:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T21:00+02:00;2025-06-01T22:00+02:00;2025-06-01;21:00;22:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T22:00+02:00;2025-06-01T23:00+02:00;2025-06-01;22:00;23:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-01T23:00+02:00;2025-06-02T00:00+02:00;2025-06-01;23:00;00:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T00:00+02:00;2025-06-02T01:00+02:00;2025-06-02;00:00;01:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T01:00+02:00;2025-06-02T02:00+02:00;2025-06-02;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T02:00+02:00;2025-06-02T03:00+02:00;2025-06-02;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T03:00+02:00;2025-06-02T04:00+02:00;2025-06-02;03:00;04:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T04:00+02:00;2025-06-02T05:00+02:00;2025-06-02;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T05:00+02:00;2025-06-02T06:00+02:00;2025-06-02;05:00;06:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T06:00+02:00;2025-06-02T07:00+02:00;2025-06-02;06:00;07:00;1;40
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T07:00+02:00;2025-06-02T08:00+02:00;2025-06-02;07:00;08:00;1;161
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T08:00+02:00;2025-06-02T09:00+02:00;2025-06-02;08:00;09:00;1;175
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T09:00+02:00;2025-06-02T10:00+02:00;2025-06-02;09:00;10:00;1;62
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T10:00+02:00;2025-06-02T11:00+02:00;2025-06-02;10:00;11:00;1;30
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T11:00+02:00;2025-06-02T12:00+02:00;2025-06-02;11:00;12:00;1;29
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T12:00+02:00;2025-06-02T13:00+02:00;2025-06-02;12:00;13:00;1;30
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T13:00+02:00;2025-06-02T14:00+02:00;2025-06-02;13:00;14:00;1;30
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T14:00+02:00;2025-06-02T15:00+02:00;2025-06-02;14:00;15:00;1;61
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T15:00+02:00;2025-06-02T16:00+02:00;2025-06-02;15:00;16:00;1;231
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T16:00+02:00;2025-06-02T17:00+02:00;2025-06-02;16:00;17:00;1;437
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T17:00+02:00;2025-06-02T18:00+02:00;2025-06-02;17:00;18:00;1;251
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T18:00+02:00;2025-06-02T19:00+02:00;2025-06-02;18:00;19:00;1;103
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T19:00+02:00;2025-06-02T20:00+02:00;2025-06-02;19:00;20:00;1;57
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T20:00+02:00;2025-06-02T21:00+02:00;2025-06-02;20:00;21:00;1;35
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T21:00+02:00;2025-06-02T22:00+02:00;2025-06-02;21:00;22:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T22:00+02:00;2025-06-02T23:00+02:00;2025-06-02;22:00;23:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-02T23:00+02:00;2025-06-03T00:00+02:00;2025-06-02;23:00;00:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T00:00+02:00;2025-06-03T01:00+02:00;2025-06-03;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T01:00+02:00;2025-06-03T02:00+02:00;2025-06-03;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T02:00+02:00;2025-06-03T03:00+02:00;2025-06-03;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T03:00+02:00;2025-06-03T04:00+02:00;2025-06-03;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T04:00+02:00;2025-06-03T05:00+02:00;2025-06-03;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T05:00+02:00;2025-06-03T06:00+02:00;2025-06-03;05:00;06:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T06:00+02:00;2025-06-03T07:00+02:00;2025-06-03;06:00;07:00;1;42
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T07:00+02:00;2025-06-03T08:00+02:00;2025-06-03;07:00;08:00;1;156
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T08:00+02:00;2025-06-03T09:00+02:00;2025-06-03;08:00;09:00;1;165
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T09:00+02:00;2025-06-03T10:00+02:00;2025-06-03;09:00;10:00;1;65
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T10:00+02:00;2025-06-03T11:00+02:00;2025-06-03;10:00;11:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T11:00+02:00;2025-06-03T12:00+02:00;2025-06-03;11:00;12:00;1;31
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T12:00+02:00;2025-06-03T13:00+02:00;2025-06-03;12:00;13:00;1;30
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T13:00+02:00;2025-06-03T14:00+02:00;2025-06-03;13:00;14:00;1;38
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T14:00+02:00;2025-06-03T15:00+02:00;2025-06-03;14:00;15:00;1;59
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T15:00+02:00;2025-06-03T16:00+02:00;2025-06-03;15:00;16:00;1;228
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T16:00+02:00;2025-06-03T17:00+02:00;2025-06-03;16:00;17:00;1;371
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T17:00+02:00;2025-06-03T18:00+02:00;2025-06-03;17:00;18:00;1;193
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T18:00+02:00;2025-06-03T19:00+02:00;2025-06-03;18:00;19:00;1;74
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T19:00+02:00;2025-06-03T20:00+02:00;2025-06-03;19:00;20:00;1;46
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T20:00+02:00;2025-06-03T21:00+02:00;2025-06-03;20:00;21:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T21:00+02:00;2025-06-03T22:00+02:00;2025-06-03;21:00;22:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T22:00+02:00;2025-06-03T23:00+02:00;2025-06-03;22:00;23:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-03T23:00+02:00;2025-06-04T00:00+02:00;2025-06-03;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T00:00+02:00;2025-06-04T01:00+02:00;2025-06-04;00:00;01:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T01:00+02:00;2025-06-04T02:00+02:00;2025-06-04;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T02:00+02:00;2025-06-04T03:00+02:00;2025-06-04;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T03:00+02:00;2025-06-04T04:00+02:00;2025-06-04;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T04:00+02:00;2025-06-04T05:00+02:00;2025-06-04;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T05:00+02:00;2025-06-04T06:00+02:00;2025-06-04;05:00;06:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T06:00+02:00;2025-06-04T07:00+02:00;2025-06-04;06:00;07:00;1;26
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T07:00+02:00;2025-06-04T08:00+02:00;2025-06-04;07:00;08:00;1;80
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T08:00+02:00;2025-06-04T09:00+02:00;2025-06-04;08:00;09:00;1;118
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T09:00+02:00;2025-06-04T10:00+02:00;2025-06-04;09:00;10:00;1;46
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T10:00+02:00;2025-06-04T11:00+02:00;2025-06-04;10:00;11:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T11:00+02:00;2025-06-04T12:00+02:00;2025-06-04;11:00;12:00;1;21
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T12:00+02:00;2025-06-04T13:00+02:00;2025-06-04;12:00;13:00;1;11
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T13:00+02:00;2025-06-04T14:00+02:00;2025-06-04;13:00;14:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T14:00+02:00;2025-06-04T15:00+02:00;2025-06-04;14:00;15:00;1;50
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T15:00+02:00;2025-06-04T16:00+02:00;2025-06-04;15:00;16:00;1;157
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T16:00+02:00;2025-06-04T17:00+02:00;2025-06-04;16:00;17:00;1;244
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T17:00+02:00;2025-06-04T18:00+02:00;2025-06-04;17:00;18:00;1;145
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T18:00+02:00;2025-06-04T19:00+02:00;2025-06-04;18:00;19:00;1;66
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T19:00+02:00;2025-06-04T20:00+02:00;2025-06-04;19:00;20:00;1;36
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T20:00+02:00;2025-06-04T21:00+02:00;2025-06-04;20:00;21:00;1;28
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T21:00+02:00;2025-06-04T22:00+02:00;2025-06-04;21:00;22:00;1;18
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T22:00+02:00;2025-06-04T23:00+02:00;2025-06-04;22:00;23:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-04T23:00+02:00;2025-06-05T00:00+02:00;2025-06-04;23:00;00:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T00:00+02:00;2025-06-05T01:00+02:00;2025-06-05;00:00;01:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T01:00+02:00;2025-06-05T02:00+02:00;2025-06-05;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T02:00+02:00;2025-06-05T03:00+02:00;2025-06-05;02:00;03:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T03:00+02:00;2025-06-05T04:00+02:00;2025-06-05;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T04:00+02:00;2025-06-05T05:00+02:00;2025-06-05;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T05:00+02:00;2025-06-05T06:00+02:00;2025-06-05;05:00;06:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T06:00+02:00;2025-06-05T07:00+02:00;2025-06-05;06:00;07:00;1;42
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T07:00+02:00;2025-06-05T08:00+02:00;2025-06-05;07:00;08:00;1;119
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T08:00+02:00;2025-06-05T09:00+02:00;2025-06-05;08:00;09:00;1;149
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T09:00+02:00;2025-06-05T10:00+02:00;2025-06-05;09:00;10:00;1;58
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T10:00+02:00;2025-06-05T11:00+02:00;2025-06-05;10:00;11:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T11:00+02:00;2025-06-05T12:00+02:00;2025-06-05;11:00;12:00;1;26
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T12:00+02:00;2025-06-05T13:00+02:00;2025-06-05;12:00;13:00;1;25
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T13:00+02:00;2025-06-05T14:00+02:00;2025-06-05;13:00;14:00;1;35
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T14:00+02:00;2025-06-05T15:00+02:00;2025-06-05;14:00;15:00;1;56
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T15:00+02:00;2025-06-05T16:00+02:00;2025-06-05;15:00;16:00;1;186
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T16:00+02:00;2025-06-05T17:00+02:00;2025-06-05;16:00;17:00;1;269
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T17:00+02:00;2025-06-05T18:00+02:00;2025-06-05;17:00;18:00;1;146
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T18:00+02:00;2025-06-05T19:00+02:00;2025-06-05;18:00;19:00;1;54
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T19:00+02:00;2025-06-05T20:00+02:00;2025-06-05;19:00;20:00;1;27
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T20:00+02:00;2025-06-05T21:00+02:00;2025-06-05;20:00;21:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T21:00+02:00;2025-06-05T22:00+02:00;2025-06-05;21:00;22:00;1;20
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T22:00+02:00;2025-06-05T23:00+02:00;2025-06-05;22:00;23:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-05T23:00+02:00;2025-06-06T00:00+02:00;2025-06-05;23:00;00:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T00:00+02:00;2025-06-06T01:00+02:00;2025-06-06;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T01:00+02:00;2025-06-06T02:00+02:00;2025-06-06;01:00;02:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T02:00+02:00;2025-06-06T03:00+02:00;2025-06-06;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T03:00+02:00;2025-06-06T04:00+02:00;2025-06-06;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T04:00+02:00;2025-06-06T05:00+02:00;2025-06-06;04:00;05:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T05:00+02:00;2025-06-06T06:00+02:00;2025-06-06;05:00;06:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T06:00+02:00;2025-06-06T07:00+02:00;2025-06-06;06:00;07:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T07:00+02:00;2025-06-06T08:00+02:00;2025-06-06;07:00;08:00;1;57
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T08:00+02:00;2025-06-06T09:00+02:00;2025-06-06;08:00;09:00;1;63
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T09:00+02:00;2025-06-06T10:00+02:00;2025-06-06;09:00;10:00;1;54
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T10:00+02:00;2025-06-06T11:00+02:00;2025-06-06;10:00;11:00;1;38
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T11:00+02:00;2025-06-06T12:00+02:00;2025-06-06;11:00;12:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T12:00+02:00;2025-06-06T13:00+02:00;2025-06-06;12:00;13:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T13:00+02:00;2025-06-06T14:00+02:00;2025-06-06;13:00;14:00;1;42
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T14:00+02:00;2025-06-06T15:00+02:00;2025-06-06;14:00;15:00;1;51
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T15:00+02:00;2025-06-06T16:00+02:00;2025-06-06;15:00;16:00;1;104
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T16:00+02:00;2025-06-06T17:00+02:00;2025-06-06;16:00;17:00;1;153
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T17:00+02:00;2025-06-06T18:00+02:00;2025-06-06;17:00;18:00;1;92
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T18:00+02:00;2025-06-06T19:00+02:00;2025-06-06;18:00;19:00;1;29
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T19:00+02:00;2025-06-06T20:00+02:00;2025-06-06;19:00;20:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T20:00+02:00;2025-06-06T21:00+02:00;2025-06-06;20:00;21:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T21:00+02:00;2025-06-06T22:00+02:00;2025-06-06;21:00;22:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T22:00+02:00;2025-06-06T23:00+02:00;2025-06-06;22:00;23:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-06T23:00+02:00;2025-06-07T00:00+02:00;2025-06-06;23:00;00:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-06-07T00:00+02:00;2025-06-07T01:00+02:00;2025-06-07;00:00;01:00;1;3
